name,acres,lon,lat,reporter,cause
LENORE,1071.0,-82.27171288,37.78863643,West Virginia Division of Forestry,Debris and open burning
CANYON ROAD,1066.4,-116.1775776,45.94496456,Craig Mountain Area Office,Missing data/not specified/undetermined
ISLAND RIM,1063.0,-121.4153,44.95,Warm Springs Agency,Natural
DEER PARK,1059.0,-115.059167,43.5275,Sawtooth National Forest,Natural
JAMES CREEK,1054.0,-81.59836721,37.92743831,West Virginia Division of Forestry,Fireworks
SOUTH SCHWATKA,1053.9,-147.5264,65.7794,Alaska Fire Service,Natural
BAR,1040.0,-121.174444,40.0141667,Plumas National Forest,Arson/incendiarism
KALKASKA 07 RANGE 9                               ,1040.0,-84.859773,44.634757,Michigan Department of Natural Resources,Debris and open burning
IRON MOUNTAIN RANCH,1019.0,-103.23373333,30.29781667,Texas A & M Forest Service,Natural
DREW,1013.0,-91.64118,33.44045,Arkansas Forestry Commission,Arson/incendiarism
SHEFLO WF,1011.0,-100.883832,48.807603,J. Clark Salyer National Wildlife Refuge,Missing data/not specified/undetermined
VAN BUREN,1004.0,-92.7623,35.6808,Arkansas Forestry Commission,Missing data/not specified/undetermined
R 170,1000.0,-119.51416667,46.8625,Mid Columbia National Wildlife Refuge Complex,Missing data/not specified/undetermined
WEBB/IV RANCH ,1000.0,-100.243378,36.020225,Texas A & M Forest Service,Natural
LAWHORN RANCH,1000.0,-104.44407532,30.13318357,Texas A & M Forest Service,Natural
DICKENSON,1000.0,-103.1598,33.024,Capitan District,Power generation/transmission/distribution
CLIFTON,1000.0,-103.402517,35.10295,Las Vegas District,Debris and open burning
MCKINLEY                 ,1000.0,-117.50611111,33.875,Riverside Unit,Equipment and vehicle use
SCALDED RABBIT,1000.0,-95.461667,35.423611,Oklahoma Division of Forestry,Missing data/not specified/undetermined
DIAGONAL FIRE,1000.0,-95.067778,35.756667,Oklahoma Division of Forestry,Missing data/not specified/undetermined
